3.174400000E+0, -8.930000000E-5, -3.350000000E-6, 0.000000000E+0, -1.600000000E-7, 1.082000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.593584220E+5, 0.000000000E+0, 1.093765971E-6, 1.200000000E+3, 2.109087000E+2, 0.000000000E+0, 9.000000000E+2, 
3.174500000E+0, -9.025000000E-5, -3.100000000E-6, 0.000000000E+0, -1.610000000E-7, 1.093000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.123604920E+5, 0.000000000E+0, 1.104794098E-6, 1.200000000E+3, 2.109112000E+2, 0.000000000E+0, 9.000000000E+2, 
3.174700000E+0, -8.950000000E-5, -3.350000000E-6, 0.000000000E+0, -1.610000000E-7, 1.104000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.508949660E+5, 0.000000000E+0, 1.115677821E-6, 1.200000000E+3, 2.109137000E+2, 0.000000000E+0, 9.000000000E+2, 
3.174800000E+0, -8.960000000E-5, -2.900000000E-6, 0.000000000E+0, -1.620000000E-7, 1.112000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.511098080E+5, 0.000000000E+0, 1.123738404E-6, 1.200000000E+3, 2.109162000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175000000E+0, -9.025000000E-5, -3.400000000E-6, 0.000000000E+0, -1.620000000E-7, 1.119000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.170316710E+5, 0.000000000E+0, 1.130665733E-6, 1.200000000E+3, 2.109187000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175100000E+0, -8.895000000E-5, -3.000000000E-6, 0.000000000E+0, -1.620000000E-7, 1.125000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.668424970E+5, 0.000000000E+0, 1.136604153E-6, 1.200000000E+3, 2.109212000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175200000E+0, -9.055000000E-5, -3.300000000E-6, 0.000000000E+0, -1.620000000E-7, 1.129000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.205423170E+5, 0.000000000E+0, 1.140563457E-6, 1.200000000E+3, 2.109237000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175400000E+0, -8.890000000E-5, -3.150000000E-6, 0.000000000E+0, -1.620000000E-7, 1.133000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.630880260E+5, 0.000000000E+0, 1.144523045E-6, 1.200000000E+3, 2.109262000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175500000E+0, -9.095000000E-5, -3.400000000E-6, 0.000000000E+0, -1.620000000E-7, 1.135000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.247409120E+5, 0.000000000E+0, 1.146502944E-6, 1.200000000E+3, 2.109287000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175700000E+0, -8.900000000E-5, -3.100000000E-6, 0.000000000E+0, -1.610000000E-7, 1.136000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.584892880E+5, 0.000000000E+0, 1.147352169E-6, 1.200000000E+3, 2.109312000E+2, 0.000000000E+0, 9.000000000E+2, 
3.175900000E+0, -9.080000000E-5, -3.550000000E-6, 0.000000000E+0, -1.610000000E-7, 1.135000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.320311890E+5, 0.000000000E+0, 1.146362072E-6, 1.200000000E+3, 2.109337000E+2, 0.000000000E+0, 9.000000000E+2, 
3.176000000E+0, -8.955000000E-5, -2.950000000E-6, 0.000000000E+0, -1.620000000E-7, 1.133000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.500553720E+5, 0.000000000E+0, 1.144523045E-6, 1.200000000E+3, 2.109362000E+2, 0.000000000E+0, 9.000000000E+2, 
3.176200000E+0, -9.045000000E-5, -3.300000000E-6, 0.000000000E+0, -1.630000000E-7, 1.132000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.452856440E+5, 0.000000000E+0, 1.143675216E-6, 1.200000000E+3, 2.109387000E+2, 0.000000000E+0, 9.000000000E+2, 
3.176300000E+0, -9.015000000E-5, -3.100000000E-6, 0.000000000E+0, -1.630000000E-7, 1.130000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 7.033068530E+5, 0.000000000E+0, 1.141695669E-6, 1.200000000E+3, 2.109412000E+2, 0.000000000E+0, 9.000000000E+2, 
3.176400000E+0, -8.990000000E-5, -3.400000000E-6, 0.000000000E+0, -1.630000000E-7, 1.129000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 4.918065450E+5, 0.000000000E+0, 1.140705922E-6, 1.200000000E+3, 2.109437000E+2, 0.000000000E+0, 9.000000000E+2, 
3.176600000E+0, -9.090000000E-5, -3.100000000E-6, 0.000000000E+0, -1.650000000E-7, 1.128000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 6.883476570E+5, 0.000000000E+0, 1.140003947E-6, 1.200000000E+3, 2.109462000E+2, 0.000000000E+0, 9.000000000E+2, 
