2.360000000E+0, -6.455000000E-5, -1.750000000E-6, 0.000000000E+0, -4.100000000E-7, 2.676000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.707226625E-6, 1.200000000E+3, 4.652910000E+1, 0.000000000E+0, 9.000000000E+2, 
2.360000000E+0, -6.220000000E-5, -1.500000000E-6, 0.000000000E+0, -4.100000000E-7, 2.673000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.704261267E-6, 1.200000000E+3, 4.653161667E+1, 0.000000000E+0, 9.000000000E+2, 
2.359900000E+0, -6.515000000E-5, -1.850000000E-6, 0.000000000E+0, -4.100000000E-7, 2.670000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.701295985E-6, 1.200000000E+3, 4.653411667E+1, 0.000000000E+0, 9.000000000E+2, 
2.359900000E+0, -6.140000000E-5, -1.350000000E-6, 0.000000000E+0, -4.080000000E-7, 2.667000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.698027613E-6, 1.200000000E+3, 4.653661667E+1, 0.000000000E+0, 9.000000000E+2, 
2.359900000E+0, -6.560000000E-5, -1.900000000E-6, 0.000000000E+0, -4.080000000E-7, 2.665000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.696050630E-6, 1.200000000E+3, 4.653911667E+1, 0.000000000E+0, 9.000000000E+2, 
2.359900000E+0, -6.140000000E-5, -1.500000000E-6, 0.000000000E+0, -4.070000000E-7, 2.662000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.692933902E-6, 1.200000000E+3, 4.654163333E+1, 0.000000000E+0, 9.000000000E+2, 
2.359800000E+0, -6.560000000E-5, -2.050000000E-6, 0.000000000E+0, -4.060000000E-7, 2.660000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.690805827E-6, 1.200000000E+3, 4.654413333E+1, 0.000000000E+0, 9.000000000E+2, 
2.359800000E+0, -6.180000000E-5, -1.500000000E-6, 0.000000000E+0, -4.050000000E-7, 2.657000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.687689342E-6, 1.200000000E+3, 4.654663333E+1, 0.000000000E+0, 9.000000000E+2, 
2.359800000E+0, -6.500000000E-5, -1.750000000E-6, 0.000000000E+0, -4.050000000E-7, 2.654000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.684723636E-6, 1.200000000E+3, 4.654913333E+1, 0.000000000E+0, 9.000000000E+2, 
2.359800000E+0, -6.300000000E-5, -1.600000000E-6, 0.000000000E+0, -4.050000000E-7, 2.651000000E-6, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 0.000000000E+0, 9.900000000E+37, 0.000000000E+0, 2.681758005E-6, 1.200000000E+3, 4.655163333E+1, 0.000000000E+0, 9.000000000E+2, 
